address	categories	city	country_code	country_name	description	domain	domain_suffix	email	language	link	name	page_type	phone	phone_country_code	raw_address	raw_phone	region_code	region_name	site_name	text	tld	zip_code
701 south fifth street, 76050, grandview, tx, texas	Schools	grandview	us	united states		gvisd.org	org		en		Grandview ISD		18178664500	us	Grandview, TX	(817) 866-4500	tx	texas	GVISD	3.4 (7) · School district office Grandview, TX Closed ⋅ Opens 8AM Mon · (817) 866-4500	org	76050
51 Wolseley St, Toronto, ON M5T 1A4, Canada	Office Spaces|Business Consulting	kitchener	ca	canada		workplaceone.com	com		en	https://dametartine.ca	Workplace One	Restaurant	14166457045	ca	Toronto, ON, Canada	+1 416-645-7045	on	ontario	Workplace One	4.6 (24) · Business Centre Toronto, ON, Canada Open ⋅ Closes 5PM · +1 416-645-7045	com	m5t 1a4
38 taber road, m9w 3a8, toronto, on, canada, ontario	Construction Services|Home Builders & Renovation Contractors	toronto	ca	canada		bramwood.com	com		en	https://alamo.com/en/car-rental-locations/us/tx/dallas-ft-worth-international-airport-09y2.html?mcid=yext%3a245709	Bramwood Forest Inc.	LocalBusiness	14167477244	ca		+1 416-747-7244	on	ontario	Bramwood Forest	Etobicoke, ON, Canada · +1 416-747-7244 Closed ⋅ Opens 7:30AM Mon	com	m9w 3a8
43-500 monterey ave, 92260, palm desert, ca, california	Colleges & Universities	palm desert	us	united states		collegeofthedesert.edu	edu		en		College of the Desert		17603468041	us	Palm Desert, CA	(760) 346-8041	ca	california	College of the Desert	3.9 (95) · Community college Palm Desert, CA (760) 346-8041	edu	92260
256 queen st, south, l7e 4t7, bolton, on, canada, ontario	Watches & Jewelry Stores	bolton	ca	canada		tellojewellers.com	com		en		Tello Jewellers		19059518881	ca	7+ years in business · Bolton, ON, Canada	+1 905-951-8881	on	ontario	Tello Jewellers	"4.2 (21) · Jewelry store 7+ years in business · Bolton, ON, Canada Closed ⋅ Opens 10AM Wed · +1 905-951-8881 \What I love was the ability for me to trust you guys in the design and ...\"" In-store shopping"""	com	l7e 4t7
157 n broadway, 83221, blackfoot, id, idaho	Executive, Legislative & Government Institutions	blackfoot	us	united states		cityofblackfoot.org	org				City of Blackfoot		12087858600		Blackfoot, ID	(208) 785-8600	id	idaho	City of Blackfoot	5.0 (1) · City government office Blackfoot, ID Closed ⋅ Opens 7:30AM Mon · (208) 785-8600	org	83221
29298 sunvalley crescent, v4x 1j1, abbotsford, bc, canada, british columbia	Architects & Architectural Services	abbotsford	ca	canada		archonomics.com	com		en		Archonomics Canada, Inc.		17782426764	ca	Abbotsford, BC, Canada	+1 778-242-6764	bc	british columbia	Archonomics	5.0 (3) · Drafting service Abbotsford, BC, Canada Closed ⋅ Opens 7AM Mon · +1 778-242-6764	com	v4x 1j1
467 notre-dame est suite 107, j6a 2t3, repentigny, qc, canada, quebec	Restaurants	repentigny	ca	canada		bistrolecoupmonte.com	com		fr		Le coup monté, à Repentigny		14507042704	ca	Repentigny, Quebec, Canada	+1 450-704-2704	qc	quebec	BISTRO LE COUP MONTE	"4.6 (404) · $$$ · Restaurant Repentigny, Quebec, Canada Closed ⋅ Opens 5PM Wed · +1 450-704-2704 \... apparently it blew her mind that we would dare want to drink water.\"""""	com	j6a 2t3
1 123, 4 th ave w, t4c 0a4, cochrane, ab, canada, alberta	Beauty Schools	cochrane	ca	canada		flirtcosmetics.ca	ca		en	https://azdhs.gov	Flirt Cosmetics Studio and Brow Bar	Organization	14039815331	ca	Cochrane, AB, Canada	+1 403-981-5331	ab	alberta	Flirt Cosmetics.	"5.0 (46) · Cosmetics industry Cochrane, AB, Canada Closed ⋅ Opens 10AM · +1 403-981-5331 \Do yourself a favour and check Flirt eyebrow bar out today!!\"""""	ca	t4c 0a4
291 springbank drive, n6j 1g4, london, on, canada, ontario	Automobile Dealers & Manufacturers	london	ca	canada		titaniumauto.ca	ca		en		Titanium Auto LTD		18005781237	us	London, ON, Canada	(800) 578-1237	on	ontario	Titanium Auto.ca	"4.7 (203) · Loan agency 291 Springbank Dr Closed ⋅ Opens 12PM · (800) 578-1237 \Financing was easy interest was 4.99% better than some other places.\"" In-store shopping·Delivery"""	ca	n6j 1g4
102-7370 sierra morena blvd sw, t3h 4h9, calgary, ab, canada, alberta	Real Estate - Agents & Managers	calgary	ca	canada		sellerdirect.com	com		en		Seller Direct Real Estate		14035715400	ca	25+ years in business · 7370 Sierra Morena Blvd SW Suite 102	+1 403-571-5400	ab	alberta	Seller Direct Real Estate	4.4 (9) · Real estate agency 25+ years in business · 7370 Sierra Morena Blvd SW Suite 102 Open 24 hours · +1 403-571-5400	com	t3h 4h9
2817 e. arthur st, p7e 5p5, thunder bay, on, canada, ontario	Beauty Salons	thunder bay	ca	canada		michaelshairdesign.com	com		en		Michael's Hair Design and Day Spa		18076222101	ca	7+ years in business · 2817 Arthur St E	+1 807-622-2101	on	ontario	Michael's Hair Design & Day Spa	4.3 (64) · Beauty salon 7+ years in business · 2817 Arthur St E Closed ⋅ Opens 9AM Tue · +1 807-622-2101	com	p7e 5p5
119-5589 byrne, v5j 3j1, burnaby, bc, canada, british columbia	Solar Energy Services	burnaby	ca	canada		stardustsolar.com	com		en	https://codelco.com	Stardust Solar	Organization	18886206733	us	3+ years in business · Burnaby, BC, Canada · In Riverway	(888) 620-6733	bc	british columbia	Stardust Solar	"4.9 (58) · Solar energy company 3+ years in business · Burnaby, BC, Canada · In Riverway Closed ⋅ Opens 9AM Mon · (888) 620-6733 \Great place to learn about solar ... highly recommended.\"""""	com	v5j 3j1
517 deerfield rd, 60015, deerfield, il, illinois	Elementary Schools|Other schools	deerfield	us	united states		dps109.org	org		en		Deerfield School District 109		18479451844		Deerfield, IL	(847) 945-1844	il	illinois	Deerfield Public Schools District 109	No reviews · Public educational institution Deerfield, IL (847) 945-1844	org	60015
1002 beaverbrook road, suite 204, k2k 1l1, kanata, on, canada, ontario	Real Estate Valuations & Home Inspection	kanata	ca	canada		ghvalorem.com	com		en	https://barminco.com.au	GH Valorem Group Inc.	Organization	16132708068	ca	Kanata, ON, Canada · In Beaverbrook Center	+1 613-270-8068	on	ontario		5.0 (2) · Appraiser Kanata, ON, Canada · In Beaverbrook Center Closed ⋅ Opens 8:30AM Mon · +1 613-270-8068 Onsite services·Online appointments	com	k2k 1l1
32 raft street laser park honeydew, 2040, johannesburg, south africa, gauteng	Packaging Solutions	roodepoort	za	south africa		futurepack.co.za	co.za		en	https://balwin.co.za	Future Packaging & Machinery	LocalBusiness	27117943310	za	Roodepoort, South Africa · +27 11 794 3310	+27 11 794 3310	gt	gauteng	Future Packaging	Packaging company Roodepoort, South Africa · +27 11 794 3310 Closed ⋅ Opens 8AM	za	2040
40 court st, 02108, boston, ma, massachusetts	Social Services & NGOs	boston	us	united states		massleague.org	org		en		Massachusetts League of Community Health Centers		16174262225	us	Boston, MA, United States · Near the Old State House	+1 617-426-2225	ma	massachusetts	Massachusetts League of Community Health Centers	5.0 (2) · Non-profit organization Boston, MA, United States · Near the Old State House Closed ⋅ Opens 9AM Mon · +1 617-426-2225	org	02108
7425 macleod trail s.w., t2h 0l8, calgary, ab, canada, alberta	Plastic Surgery Clinics	calgary	ca	canada		macleodtrailplasticsurgery.ca	ca		en		Macleod Trail Plastic Surgery		14034527953	ca	Calgary, AB, Canada	+1 403-452-7953	ab	alberta	Macleod Trail Plastic Surgery	4.8 (62) · Plastic surgery clinic 7425 Macleod Trail SW Closed ⋅ Opens 8:30AM Mon · +1 403-452-7953	ca	t2h 0l8
2785 skymark ave # 17, l4w4y3, mississauga, on, canada, ontario	Sporting Goods Store	mississauga	ca	canada		moderngolf.ca	ca		en		Modern Golf		19056291003	ca	Concord, ON, Canada	+1 905-629-1003	on	ontario	Modern Golf	Golf shop Concord, ON, Canada Opens Jun 14 · +1 905-629-1003	ca	l4w4y3
p.o. box 1000, 25112, institute, wv, west virginia	Colleges & Universities	institute	us	united states		wvstateu.edu	edu		en		West Virginia State University		13047663000	us	Institute, WV	(304) 766-3000	wv	west virginia	WVSU	"4.3 (92) · University Institute, WV (304) 766-3000 \College is out for Christmas break.\"""""	edu	25112
6363 st charles ave, 70118, new orleans, la, louisiana	Colleges & Universities	new orleans	us	united states		loyno.edu	edu		en		Loyola University New Orleans		15048653240	us	New Orleans, LA, United States	+1 504-865-3240	la	louisiana	Loyola University New Orleans	4.2 (55) · Private university New Orleans, LA, United States Closed ⋅ Opens 8AM Mon · +1 504-865-3240	edu	70118
8024 esquesing line, l9t 6w3, milton, on, canada, ontario	Drywall & Insulation Contractors	milton	ca	canada		rockwool.com	com		en		ROCKWOOL		18002656878	us	Milton, ON, Canada	(800) 265-6878	on	ontario	Rockwool International A/S	3.2 (5) · Manufacturer Milton, ON, Canada Open ⋅ Closes 5PM · (800) 265-6878	com	l9t 6w3
501 parliament street, m4x 1p3, toronto, on, canada, ontario	Real Estate - Agents & Managers	toronto	ca	canada		homeliferealtyone.com	com		en		HomeLife/Realty One Ltd., Brokerage*		14169225533	ca	7+ years in business · Toronto, ON, Canada	+1 416-922-5533	on	ontario	The Canadian Real Estate	3.3 (12) · Real estate agency 7+ years in business · Toronto, ON, Canada Open ⋅ Closes 5PM · +1 416-922-5533 Onsite services·Online appointments	com	m4x 1p3
9 galen st, 02472, watertown, ma, massachusetts	Social Services & NGOs|Social Services & NGOs	watertown	us	united states		pathfinder.org	org		en		Pathfinder International		16179247200	us	Watertown, MA, United States · In Riverbend	+1 617-924-7200	ma	massachusetts	Pathfinder International	No reviews · Non-profit organization Washington, DC, United States +1 202-775-1977	org	02472
1044 east 13th avenue, v5t 2l8, vancouver, bc, canada, british columbia	Home Builders & Renovation Contractors	vancouver	ca	canada		renohaus.com	com		en	https://checkatrade.com/rltconstruction	Renohaus	LocalBusiness	16043383045	ca	Vancouver, BC, Canada	+1 604-338-3045	bc	british columbia	Renohaus	No reviews · Sportswear store Vancouver, BC, Canada Open ⋅ Closes 9PM · +1 604-338-3045	com	v5t 2l8
552 wellington st w, m5v 2v5, toronto, on, canada, ontario	Real Estate Developers	toronto	ca	canada		freeddevelopments.com	com		en		Freed Developments		14167815699	ca	7+ years in business · Toronto, ON, Canada	+1 416-781-5699	on	ontario	Freed Developments	2.1 (28) · Real estate developer 7+ years in business · Toronto, ON, Canada Open ⋅ Closes 5PM · +1 416-781-5699	com	m5v 2v5
1264-a rue de la jonquière, g1n 3x1, quebec, qc, canada, quebec	Construction Services|General Contractors	quebec	ca	canada		renovation-quebec.ca	ca		fr		Construction P.Forand		14186606392	ca	3+ years in business · Quebec City, Quebec, Canada	+1 418-660-6392	qc	quebec	Construction P. Forand	4.1 (10) · Excavating contractor 3+ years in business · Quebec City, Quebec, Canada Closed ⋅ Opens 8AM · +1 418-660-6392	ca	g1n 3x1
17232 95 ave, t5t6p1, edmonton, ab, canada, alberta	Beauty Salons|Spa & Wellness Centers	edmonton	ca	canada		lashup.ca	ca		en	https://bosch.com.vn	Lash Up Yeg	LocalBusiness	15875248772	ca	Edmonton, AB, Canada	+1 587-524-8772	ab	alberta	Lash Up	No reviews · Permanent make-up clinic Edmonton, AB, Canada Closed ⋅ Opens 11AM · +1 587-524-8772	ca	t5t 6p1
1464 st. paul street, v1y 2e6, kelowna, bc, canada, british columbia	Civil Engineering Services	lumby	ca	canada		alpineconsultants.ca	ca		en		Alpine Civil Engineering Consultants Ltd.		12508706261	ca	7+ years in business · Lumby, BC, Canada	+1 250-870-6261	bc	british columbia	Alpine Consultants	5.0 (1) · Civil engineer 7+ years in business · Lumby, BC, Canada Closed ⋅ Opens 9AM · +1 250-870-6261	ca	v1y 2e6
401 railroad ave, 29550, hartsville, sc, south carolina	Preparatory Schools	hartsville	us	united states		scgssm.org	org		en	https://cityofeudoraks.gov	South Carolina Governor's School for Science and Mathematics	LocalBusiness	18433833901	us	Hartsville, SC	(843) 383-3901	sc	south carolina	GSSM	4.6 (10) · High school Hartsville, SC Closed ⋅ Opens 8:30AM Mon · (843) 383-3901	org	29550
27b - 2nd avenue north, s3n 1g1, yorkton, sk, canada, saskatchewan	Gyms, Fitness & Health Centers	yorkton	ca	canada		pumphouseathleticclub.com	com		en		Pumphouse Athletic Club		13067832400	ca	7+ years in business · Yorkton, SK, Canada	+1 306-783-2400	sk	saskatchewan	Pumphouse Athletic Club	4.7 (32) · Gym 7+ years in business · Yorkton, SK, Canada Open ⋅ Closes 6PM · +1 306-783-2400	com	s3n 1g1
8417 elbow drive, sw, t2v1k8, calgary, ab, canada, alberta	Vitamins & Supplements	calgary	ca	canada		lotusherbalhealth.ca	ca		en		Lotus Herbal		14034577197	ca	510 77 Ave SE	+1 403-457-7197	ab	alberta	Lotus Herbal	No reviews · Health food store 510 77 Ave SE Open ⋅ Closes 5PM · +1 403-457-7197 In-store shopping·Curbside pickup	ca	t2h 1c3
980 panneton, j1k 2b2, sherbrooke, qc, canada, quebec	Business Consulting	sherbrooke	ca	canada		cuisineideale.com	com		en		Cuisine Ideale Inc.		18195662401	ca	Sherbrooke, Quebec, Canada	+1 819-566-2401	qc	quebec	Cuisine Ideale	4.3 (10) · Manufacturer 980 Rue Panneton Closed ⋅ Opens 9:30AM Mon · +1 819-566-2401	com	j1k 2b2
4905 45 ave, t0c 1z0, millet, ab, canada, alberta	Cabinet Makers	millet	ca	canada		bigstonecustomcabinets.ca	ca		en		Bigstone Custom Cabinets Ltd.		17803873347	ca	30+ years in business · Millet, AB, Canada	+1 780-387-3347	ab	alberta	Bigstone Custom Cabinets	"4.8 (10) · Cabinet maker 30+ years in business · Millet, AB, Canada Open ⋅ Closes 5PM · +1 780-387-3347 \And the cabinets turned out fantastic.\"""""	ca	
2040 algonquin rd and  971 lasalle blvd., p3e4z6, greater sudbury, on, canada, ontario	Butcher shop	greater sudbury	ca	canada	Dentisterie général - General Dentistry Additional Information Dentisterie général - General Dentistry	smithsmarkets.ca	ca	info@cliniquedentairepointeclaire.com	en	http://cliniquedentairepointeclaire.com/en	Smith's Markets Inc.	LocalBusiness	17055603663	ca	971 Lasalle Blvd	+1 705-560-3663	on	ontario	Smith's Markets	4.5 (400) · Grocery store 971 Lasalle Blvd Open ⋅ Closes 6PM · +1 705-560-3663 In-store shopping·Curbside pickup	ca	p3a 1x7
2100 logic dr, 95124, san jose, ca, california	Electronical Components Retailer	san jose	us	united states		xilinx.com	com		en	https://daneshaesthetics.com	Xilinx, Inc.	LocalBusiness	14085597778			(408) 559-7778	ca	california	Xilinx	4.5 (64) · Corporate office 2100 Logic Dr Closed ⋅ Opens 8AM Mon · (408) 559-7778	com	95124
1365 e 49th pl, 74105, tulsa, ok, oklahoma	Religious Schools	tulsa	us	united states		schoolofsaintmary.com	com		en	https://cityofgrovetown.com	School of Saint Mary Alumni Page, Tulsa, OK	Organization	19187499361	us	Tulsa, OK	(918) 749-9361	ok	oklahoma	School of Saint Mary	4.1 (7) · Catholic school Tulsa, OK Closed ⋅ Opens 8AM Mon · (918) 749-9361	com	74105
690 e. island highway, v9p 1t8, parksville, bc, canada, british columbia	Automobile Dealers & Manufacturers	parksville	ca	canada		bluenosemotor.com	com		en		Bluenose Motor Co.		12509519957	ca		+1 250-951-9957	bc	british columbia	Bluenose Motor	"4.6 (21) · Used car dealer 690 Island Hwy E Open ⋅ Closes 5PM · +1 250-951-9957 \Thanks to all the folks at Bluenose!\"" In-store shopping"""	com	v9p 1t8
1700 dogwood mile st, 28352, laurinburg, nc, north carolina	Colleges & Universities	laurinburg	us	united states		sa.edu	edu		en	https://cidb.gov.my	St. Andrews University	Organization	19102775555	us	Laurinburg, NC	(910) 277-5555	nc	north carolina	St. Andrews	"3.8 (40) · University Laurinburg, NC Closed ⋅ Opens 8AM Mon · (910) 277-5555 \My son is so ready to start college!\"""""	edu	28352
140 weymouth street, c1a 4z1, charlottetown, pe, canada, prince edward island	Colleges & Universities	charlottetown	ca	canada		hollandcollege.com	com		en		Holland College		18004465265	us	Charlottetown, PE, Canada	(800) 446-5265	pe	prince edward island	Holland College	4.4 (49) · Community college Charlottetown, PE, Canada Closed ⋅ Opens 8:30AM · (800) 446-5265 Their website mentions voice lessons	com	c1a 4z1
2241 albert street, regina, saskatchewan, s4p2v5	Real Estate - Agents & Managers	regina	ca	canada		jcrealty.com	com		en		JC Realty Regina Listings		13067792241	ca	5+ years in business · 2241 Albert St	+1 306-779-2241	sk	saskatchewan	JC Realty Regina	4.9 (37) · Real estate agency 5+ years in business · 2241 Albert St Closed ⋅ Opens 8:30AM Mon · +1 306-779-2241	com	s4p2v5
302 n redbud trail, 49107, buchanan, mi, michigan	Executive, Legislative & Government Institutions	buchanan	us	united states		cityofbuchanan.com	com		en		City of Buchanan Michigan		12696953844	us	Buchanan, MI	(269) 695-3844	mi	michigan	City of Buchanan	3.3 (3) · City Hall Buchanan, MI Closed ⋅ Opens 8AM Mon · (269) 695-3844	com	49107
3375 norland ave, v5b3a9, burnaby, bc, canada, british columbia	Civil Engineering Services	burnaby	ca	canada		vectoreng.ca	ca		en	https://crownnational.co.za	Vector Engineering Services Ltd	LocalBusiness	16042982333	ca	3+ years in business · 6450 Roberts St #150 · In Sperling Plaza 1	+1 604-298-2333	bc	british columbia	Vector Engineering	5.0 (2) · Civil engineer 3+ years in business · 6450 Roberts St #150 · In Sperling Plaza 1 Closed ⋅ Opens 8:30AM · +1 604-298-2333	ca	v5g 4g2
